"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapCatch
Contaminant Concentrations,Mackerel

Step,61
Year,5.083313
-9999,0,0,0.46716785430908203,0.28086796402931213,0.18948446214199066,0.1480642855167389,0.1263912171125412,0.11453942954540253,0.10778183490037918,0.10414953529834747,0.1029394119977951,0.1035291776061058,0.10551843792200089,0.10893958061933517,0.11398690938949585,0.12098059058189392,0.12794598937034607,0.127489373087883,0.12759056687355042
-9999,-9999,0,0.3934198319911957,0.24778452515602112,0.17360138893127441,0.13934528827667236,0.12160614877939224,0.11165595054626465,0.10589603334665298,0.10321945697069168,0.10218936949968338,0.10249438136816025,0.10395308583974838,0.10644467920064926,0.1098923608660698,0.11412008851766586,0.11841624230146408,0.12036090344190598,0.12101414054632187
-9999,-9999,0,0,0.22825446724891663,0.1638125479221344,0.13413845002651215,0.11868395656347275,0.11017365008592606,0.10553285479545593,0.10289318859577179,0.10178448259830475,0.10188889503479004,0.10297829657793045,0.1048494502902031,0.10731255263090134,0.11009181290864944,0.11264640092849731,0.11419478058815002,0.11486918479204178
-9999,-9999,-9999,0,0.21522484719753265,0.15923163294792175,0.13189120590686798,0.11746808141469955,0.10991588979959488,0.10537194460630417,0.10275285691022873,0.10159837454557419,0.10159939527511597,0.10250358283519745,0.10407557338476181,0.10608229041099548,0.10825847834348679,0.11017142236232758,0.11146149039268494,0.1120820865035057

Step,97
Year,8.083302
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,-9999,-9999,0,0,-9999,-9999,-9999
-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
