"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapCatch
Contaminant Concentrations,Shrimp

Step,61
Year,5.083313
-9999,1.5019742250442505,1.556470274925232,1.5726029872894287,1.5283480882644653,1.337293028831482,1.0139504671096802,0.651768147945404,0.3640749752521515,0.1897623986005783,0.1068582832813263,0.0743606761097908,0.07272940129041672,0.10458792001008987,0.1891687959432602,0,0.5892010927200317,0.8148080110549927,0.940876841545105,-9999
-9999,1.5787419080734253,1.6088811159133911,1.576420783996582,1.3967783451080322,1.0432748794555664,0.6430249810218811,0.3296296000480652,0.15413053333759308,0.07565819472074509,0.04470948502421379,0.032707806676626205,0.03212561830878258,0.04297417402267456,0.07561730593442917,0,0.27581286430358887,0.427326500415802,0.5216578245162964,-9999
-9999,1.6380306482315063,1.6134686470031738,1.4660197496414185,1.1407248973846436,0.7156057953834534,0.3490263819694519,0.13708671927452087,0.05272510275244713,0.02407437190413475,0.014360868372023106,0.011094322428107262,0.011007079854607582,0.014217664487659931,0.023720629513263702,0.04747476056218147,0.09388158470392227,0.16223883628845215,0.20780161023139954,-9999
-9999,1.5817159414291382,1.4899098873138428,1.2087398767471313,0.8146464228630066,0.4358648657798767,0.17434711754322052,0.054964110255241394,0.0174272321164608,0.006813353393226862,0.0037364144809544086,0.0027442544233053923,0,0,0.00503461854532361,0,0.022387834265828133,0.042297035455703735,0.056174326688051224,-9999
-9999,1.3366551399230957,1.1687188148498535,0.8141435384750366,0.47468265891075134,0.22186234593391418,0.07878857105970383,0.021620547398924828,0.005716837476938963,0.0019524215022101998,0.0007510852301493287,0.0004668583278544247,0,0,0,0.001240805839188397,0.0035077640786767006,0.007651420310139656,0.011129777878522873,-9999
-9999,0.9322588443756104,0.7452626824378967,0.43172401189804077,0.20873409509658813,0.08582139015197754,0.028561346232891083,0.0075686657801270485,0.0016711512580513954,0.0005429155426099896,0.00023610303469467908,0.00014167425979394466,0,0,0,0.00017210259102284908,0.00035709707299247384,0.0009302578400820494,0.0015682652592658997,-9999
-9999,0.5811031460762024,0.42697304487228394,0.20069986581802368,0.0766792967915535,0.027128318324685097,0.008521178737282753,0.002094289055094123,0.0006069506052881479,0.0002353758318349719,0.00012349389726296067,7.962339441291988E-05,6.0684335039695725E-05,5.397592394729145E-05,0,0,7.789969095028937E-05,0.00016109914577100426,-9999,-9999
-9999,0.3854987919330597,0.26164376735687256,0.10286346822977066,0.031898267567157745,0.00903884507715702,0.0024029919877648354,0.0007254110532812774,0.00028470196411944926,0.00014275105786509812,0,0,0,8.092164353001863E-05,0,0,0.0001426042872481048,0,-9999,-9999
-9999,0.2769879400730133,0.17082594335079193,0.0628533661365509,0.016716767102479935,0.00332717620767653,0.0009079711744561791,0.0003165832022204995,0.0001531170419184491,0,0,0,0,0.0001495476608397439,0.00019095449533779174,0.00023085629800334573,0.0002688876411411911,0.0003161798231303692,0,0
-9999,-9999,0.099472776055336,0.04121681675314903,0.010257587768137455,0.001828082138672471,0.0004592974146362394,0.00017087854212149978,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,0.05008763447403908,0.024873115122318268,0.0065360357984900475,0.0011061871191486716,0.0002649303060024977,9.989105456043035E-05,0,0,0,0,0,0,0,0,0,0,0,0
-9999,-9999,-9999,0.016901077702641487,0.0045998720452189445,0.0008622972527518868,0.00020517644588835537,7.890250708442181E-05,0,0,0,0,0,0,0,0,0,0,0,0

Step,97
Year,8.083302
