"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapBiomass
Contaminant Concentrations,Shrimp

Step,61
Year,5.083313
-9999,1.4651870727539062,1.3100903034210205,0.9972167015075684,0.6934826374053955,0.4447300136089325,0.25659799575805664,0.1321132481098175,0.0620918944478035,0.0353969931602478,0.023345403373241425,0.018084531649947166,0.015711944550275803,0.015183250419795513,0.01611913926899433,0.019927987828850746,0.028704527765512466,0.04633006453514099,0.0601586252450943,-9999
-9999,1.156940221786499,0.9917656779289246,0.6800278425216675,0.4203859567642212,0.25008127093315125,0.1401795893907547,0.0695079118013382,0.03742506727576256,0.023308012634515762,0.016883062198758125,0.013555288314819336,0.011832195334136486,0.01115745771676302,0.010827825404703617,0.011525851674377918,0.013401542790234089,0.019272536039352417,-9999,-9999
-9999,0.9424402713775635,0.776472806930542,0.48691028356552124,0.2711806893348694,0.1443757712841034,0.074454165995121,0.04091339185833931,0.02563283033668995,0.018149951472878456,0.014517801813781261,0.01235190313309431,0.011547036468982697,0.013657006435096264,0.015573389828205109,0.017088808119297028,0.018125522881746292,0.018889285624027252,-9999,-9999
-9999,0.7989381551742554,0.6274853944778442,0.3806617856025696,0.19633904099464417,0.08760800212621689,0.04577219858765602,0.02702936716377735,0.018796667456626892,0.014738083817064762,0.012725811451673508,0.013390718027949333,0.015970900654792786,0.01856163702905178,0.020972752943634987,0.023058321326971054,0.0248832106590271,0.02698006108403206,0.03105861134827137,0.03267817944288254
-9999,-9999,0.47890278697013855,0.30829358100891113,0.1538143754005432,0.06494452804327011,0.032556142657995224,0.01985737681388855,0.014640307053923607,0.012406845577061176,0.014644383452832699,0.017215793952345848,0.020017847418785095,0.022891473025083542,0.025533463805913925,0.027763960883021355,0.029649704694747925,0.03129556030035019,0.0329144261777401,0.03352988511323929
-9999,-9999,0.3398610055446625,0.23951542377471924,0.12279116362333298,0.05052219331264496,0.024725928902626038,0.015181174501776695,0.012923809699714184,0.015150255523622036,0.017553512006998062,0.02023206278681755,0.02313971519470215,0.026095915585756302,0.028723683208227158,0.03082050196826458,0.032423973083496094,0.03345515578985214,0.033926162868738174,0.03406836837530136
-9999,-9999,-9999,0.19745293259620667,0.10301948338747025,0.04460803419351578,0.02175961062312126,0.013491550460457802,0.014327158220112324,0.016680153086781502,0.019155794754624367,0.02184288762509823,0.024767154827713966,0.02772246114909649,0.03031187318265438,0.032250840216875076,0.03366690129041672,0.03422393649816513,0.034330837428569794,0.03430921956896782

Step,97
Year,8.083302
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.7220613956451416,1.7206605672836304,-9999,-9999,1.7736756801605225,1.755024790763855,-9999,-9999,-9999
-9999,-9999,-9999,-9999,1.7228924036026,1.73341965675354,1.7507603168487549,1.7532511949539185,1.7494913339614868,1.751802921295166,1.7337095737457275,1.7444689273834229,1.7622002363204956,1.7763839960098267,1.781273365020752,1.7824169397354126,1.7683980464935303,1.7527096271514893,-9999,-9999
-9999,-9999,-9999,1.74213707447052,1.7514785528182983,1.7605711221694946,1.7698118686676025,1.7689546346664429,1.7686058282852173,1.7635622024536133,1.7642040252685547,1.7740458250045776,1.7918691635131836,1.8067436218261719,1.8222922086715698,1.8256523609161377,1.8097443580627441,1.7923270463943481,-9999,-9999
-9999,-9999,-9999,1.7642267942428589,1.7765130996704102,1.7982085943222046,1.8034230470657349,1.7946745157241821,1.7633589506149292,1.7115323543548584,1.6592869758605957,1.6393920183181763,1.6678223609924316,1.7356834411621094,1.8095083236694336,1.8487993478775024,1.8520549535751343,1.8615953922271729,-9999,-9999
-9999,-9999,1.7717772722244263,1.7912670373916626,1.8126862049102783,1.8262513875961304,1.812608242034912,1.762967586517334,1.660666584968567,1.509484052658081,1.3527612686157227,1.2765876054763794,1.3095223903656006,1.4540770053863525,1.6406853199005127,1.7737231254577637,1.846534252166748,1.870126485824585,1.8507499694824219,-9999
-9999,-9999,1.7923232316970825,1.8138052225112915,1.8459633588790894,1.846719741821289,1.796844482421875,1.6782257556915283,1.4793930053710938,1.2256048917770386,0.9954850673675537,0.8786057233810425,0.9032067060470581,1.0741608142852783,1.358763337135315,1.577063798904419,1.744642972946167,1.825821042060852,1.8475340604782104,-9999
-9999,-9999,1.8384109735488892,1.8627279996871948,1.8770527839660645,1.8410301208496094,1.721861481666565,1.5111026763916016,1.2319204807281494,0.9395069479942322,0.7174072265625,0.602255642414093,0.609633207321167,0.7403474450111389,0.980767011642456,1.2629880905151367,1.5052666664123535,1.6696102619171143,1.7371845245361328,-9999
-9999,1.8597395420074463,1.8933639526367188,1.9040277004241943,1.8785529136657715,1.7589468955993652,1.533449411392212,1.2313134670257568,0.9220497608184814,0.6672095656394958,0.5018650889396667,0.4193580150604248,0.4148486256599426,0.49690571427345276,0.6669803261756897,0.9258583188056946,1.172602653503418,1.3771357536315918,1.478832721710205,-9999
-9999,1.9073472023010254,1.9260298013687134,1.907730221748352,1.797469139099121,1.5553770065307617,1.223010540008545,0.8773624897003174,0.6013550162315369,0.4224216938018799,0.3255383372306824,0.2789144515991211,0.27650436758995056,0.31944739818573,0.42291808128356934,0.5960509181022644,0.8044567704200745,0.9999242424964905,1.1039843559265137,-9999
-9999,1.9439345598220825,1.930112600326538,1.841306209564209,1.6262017488479614,1.2900440692901611,0.9027159214019775,0.5670849084854126,0.3526247441768646,0.23892620205879211,0.1849823296070099,0.16283823549747467,0.1622314155101776,0.18419423699378967,0.23749731481075287,0.3353322744369507,0.4707340598106384,0.6180081963539124,0.6989501118659973,-9999
-9999,1.9115827083587646,1.8563451766967773,1.6738307476043701,1.376211404800415,1.0085585117340088,0.6393324732780457,0.35991033911705017,0.2032226175069809,0.1274120807647705,0.09457027167081833,0.08115202188491821,0.08029772341251373,0.08818458765745163,0.10966287553310394,0.15582944452762604,0.23054231703281403,0.316558301448822,0.36462724208831787,-9999
