"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapBiomass
Contaminant Concentrations,Cod

Step,61
Year,5.083313
-9999,0.8306530714035034,0.9902219176292419,1.3697855472564697,1.8909802436828613,2.524836778640747,3.2427356243133545,3.8743364810943604,4.247420787811279,4.42101526260376,4.522246837615967,4.654016017913818,4.874750137329102,4.957839488983154,4.8883514404296875,4.842033386230469,4.554398536682129,4.2694878578186035,4.113344192504883,-9999
-9999,1.3056302070617676,1.530639886856079,2.0230472087860107,2.5857741832733154,3.207132339477539,3.831376791000366,4.308053970336914,4.504210948944092,4.530842304229736,4.545534610748291,4.625669956207275,4.818671226501465,4.894052505493164,4.911412715911865,4.852363109588623,4.833686351776123,4.761024475097656,4.654432773590088,-9999
-9999,1.9457495212554932,2.232614755630493,2.821943521499634,3.408294439315796,3.923818349838257,4.333951473236084,4.551438331604004,4.550032615661621,4.4565749168396,4.373035430908203,4.335748672485352,4.370797157287598,4.330510139465332,4.277708053588867,4.249856472015381,4.396317481994629,4.65362548828125,4.65219783782959,-9999
-9999,2.5736327171325684,2.8932700157165527,3.540144681930542,4.091739654541016,4.430846214294434,4.588545799255371,4.581259250640869,4.460975170135498,4.308831214904785,4.173914432525635,4.0067853927612305,3.821601629257202,3.625462532043457,3.4763522148132324,3.3975327014923096,3.431340456008911,3.8256237506866455,-9999,-9999
-9999,3.0023934841156006,3.3459208011627197,3.9890637397766113,4.434869289398193,4.593939781188965,4.56532621383667,4.436154365539551,4.293153285980225,4.15608024597168,4.0468549728393555,3.8033621311187744,3.470872402191162,3.083463430404663,2.80849027633667,2.5731077194213867,2.4230940341949463,2.1598360538482666,-9999,-9999
-9999,3.313063144683838,3.670473098754883,4.2286763191223145,4.558045387268066,4.5490593910217285,4.380819320678711,4.175816059112549,4.0302348136901855,3.9261629581451416,3.749417781829834,3.4529857635498047,3.062692642211914,2.6450564861297607,2.2906291484832764,1.9928934574127197,1.7583012580871582,1.543452262878418,1.3943097591400146,1.2213367223739624
-9999,-9999,3.9855945110321045,4.376860618591309,4.585605621337891,4.436014175415039,4.133510589599609,3.862288475036621,3.7204020023345947,3.5581016540527344,3.3539552688598633,3.0571157932281494,2.693429470062256,2.2699663639068604,1.9170911312103271,1.6503546237945557,1.411608099937439,1.2421011924743652,1.1194405555725098,1.1504969596862793
-9999,-9999,4.305752754211426,4.497523307800293,4.561713218688965,4.276763916015625,3.850593090057373,3.496324062347412,3.299564838409424,3.1267642974853516,2.9749677181243896,2.6976394653320312,2.3468549251556396,1.9553275108337402,1.6515121459960938,1.4269789457321167,1.2404614686965942,1.1219531297683716,1.1540725231170654,1.1731338500976562
-9999,-9999,-9999,4.545114994049072,4.536630630493164,4.19406795501709,3.7016780376434326,3.309985399246216,3.0996718406677246,2.941570997238159,2.7841525077819824,2.5560882091522217,2.2120063304901123,1.8337153196334839,1.5243180990219116,1.3453880548477173,1.1505045890808105,1.1499369144439697,1.17398202419281,1.1880863904953003

Step,109
Year,9.083297
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.22113047540187836,0.21765685081481934,-9999,-9999,0.19447317719459534,0.18188787996768951,-9999,-9999,-9999
-9999,-9999,-9999,-9999,0.19356462359428406,0.21179625391960144,0.24588769674301147,0.2787431478500366,0.3052326440811157,0.32498079538345337,0.30146917700767517,0.27965831756591797,0.28117886185646057,0.28720390796661377,0.26048168540000916,0.22314250469207764,0.20066191256046295,0.19049599766731262,-9999,-9999
-9999,-9999,-9999,0.19096848368644714,0.20610779523849487,0.23134459555149078,0.2705881893634796,0.3140197694301605,0.36306002736091614,0.40749385952949524,0.4393162429332733,0.4440239369869232,0.43995046615600586,0.40754446387290955,0.3568691909313202,0.297697514295578,0.25358596444129944,0.23157350718975067,-9999,-9999
-9999,-9999,-9999,0.20215483009815216,0.22377923130989075,0.2700504660606384,0.33176499605178833,0.40887749195098877,0.5074161887168884,0.6361972689628601,0.7628529071807861,0.8291595578193665,0.812298595905304,0.7055718898773193,0.5808429718017578,0.4547498822212219,0.36614200472831726,0.3442259132862091,-9999,-9999
-9999,-9999,0.19304358959197998,0.21568289399147034,0.25644397735595703,0.3246919512748718,0.4161183536052704,0.5406221151351929,0.7316831350326538,0.9822518825531006,1.2532380819320679,1.3999741077423096,1.3925542831420898,1.2043406963348389,0.9480555057525635,0.7206854224205017,0.5642280578613281,0.506380021572113,0.4833509922027588,-9999
-9999,-9999,0.20957694947719574,0.2389424741268158,0.3086397051811218,0.41384345293045044,0.5501485466957092,0.7470026016235352,1.0381046533584595,1.4148746728897095,1.805113434791565,2.047065019607544,2.0592010021209717,1.8393245935440063,1.5126667022705078,1.1463109254837036,0.8859645128250122,0.7294533848762512,0.6716679334640503,-9999
-9999,-9999,0.25272509455680847,0.30324700474739075,0.41371840238571167,0.571858286857605,0.7901287078857422,1.08469557762146,1.4585610628128052,1.9010111093521118,2.2973175048828125,2.572115659713745,2.6259045600891113,2.453340530395508,2.1215744018554688,1.7188498973846436,1.368677020072937,1.1198358535766602,1.0201526880264282,-9999
-9999,0.28177952766418457,0.3270707130432129,0.4213331341743469,0.6075611114501953,0.8741970658302307,1.2083191871643066,1.6255578994750977,2.0732507705688477,2.4942257404327393,2.8172459602355957,3.0419540405273438,3.139432430267334,3.0536861419677734,2.822216749191284,2.47379994392395,2.0149433612823486,1.681661605834961,1.5374408960342407,-9999
-9999,0.35860058665275574,0.4339370131492615,0.6203828454017639,0.9262186884880066,1.3395845890045166,1.8364555835723877,2.377835512161255,2.857996940612793,3.2047102451324463,3.4145567417144775,3.571725606918335,3.665616512298584,3.6678929328918457,3.5328564643859863,3.286428689956665,2.807070732116699,2.4255144596099854,2.2537200450897217,-9999
-9999,0.5215559005737305,0.6369117498397827,0.911390483379364,1.3262341022491455,1.8719193935394287,2.5187366008758545,3.157741069793701,3.616840124130249,3.8804593086242676,4.030377388000488,4.152106761932373,4.269327640533447,4.310481071472168,4.236580848693848,4.040715217590332,3.682210922241211,3.3128256797790527,3.133298635482788,-9999
-9999,0.8097645044326782,0.9651857018470764,1.3347986936569214,1.841690182685852,2.4573557376861572,3.1541829109191895,3.7674124240875244,4.130646228790283,4.301717281341553,4.4050374031066895,4.54091739654541,4.7683186531066895,4.853868007659912,4.782139778137207,4.736268043518066,4.447493076324463,4.165185928344727,4.01090669631958,-9999
-9999,1.2706689834594727,1.4894647598266602,1.9682852029800415,2.5148277282714844,3.1177823543548584,3.7236242294311523,4.187152862548828,4.379897117614746,4.409726142883301,4.430450916290283,4.517580509185791,4.719630718231201,4.798653602600098,4.813683032989502,4.746849060058594,4.7212419509887695,4.644996166229248,4.537715435028076,-9999
-9999,1.8911423683166504,2.169734001159668,2.7421557903289795,3.3111507892608643,3.811342477798462,4.210129261016846,4.4235334396362305,4.426220417022705,4.341150283813477,4.2674407958984375,4.23989200592041,4.285711288452148,4.2510151863098145,4.198729515075684,4.163252353668213,4.299269676208496,4.54461669921875,4.536829948425293,-9999
-9999,2.498934507369995,2.8090124130249023,3.43683123588562,3.972055196762085,4.30180549621582,4.457144737243652,4.454378128051758,4.343949317932129,4.2039642333984375,4.081544399261475,3.9258241653442383,3.7505509853363037,3.561424970626831,3.4181134700775146,3.337932586669922,3.3646328449249268,3.7469866275787354,-9999,-9999
-9999,2.9131317138671875,3.2460289001464844,3.870015859603882,4.3030781745910645,4.459450721740723,4.435877799987793,4.317197322845459,4.187376499176025,4.064970970153809,3.9709770679473877,3.739593029022217,3.4166290760040283,3.0354976654052734,2.767364978790283,2.5349724292755127,2.384765148162842,2.126016616821289,-9999,-9999
-9999,3.2132396697998047,3.558825969696045,4.100326061248779,4.421306133270264,4.416118621826172,4.259063243865967,4.069051265716553,3.939517021179199,3.852315664291382,3.6894898414611816,3.404346227645874,3.0227041244506836,2.6103434562683105,2.2615444660186768,1.9680944681167603,1.7367393970489502,1.5260316133499146,1.3823134899139404,1.2121391296386719
-9999,-9999,3.8622889518737793,4.242283344268799,4.44725227355957,4.307114601135254,4.0213518142700195,3.7688193321228027,3.6458547115325928,3.499173164367676,3.307457447052002,3.020524740219116,2.6643853187561035,2.2468345165252686,1.898447036743164,1.6348739862442017,1.3988604545593262,1.2316317558288574,1.1110239028930664,1.142467975616455
-9999,-9999,4.17153787612915,4.358314514160156,4.423626899719238,4.153168678283691,3.7481024265289307,3.4150753021240234,3.237978935241699,3.0794999599456787,2.93798828125,2.669318675994873,2.32527494430542,1.938938021659851,1.6384949684143066,1.4161162376403809,1.2311850786209106,1.1139578819274902,1.1463384628295898,1.1656014919281006
-9999,-9999,-9999,4.404692649841309,4.399556636810303,4.073612213134766,3.6044607162475586,3.234889030456543,3.043952226638794,2.8992702960968018,2.7516162395477295,2.5311787128448486,2.1934266090393066,1.819886326789856,1.5134998559951782,1.3360304832458496,1.1426961421966553,1.1424226760864258,1.166625738143921,1.1808524131774902

Step,121
Year,10.083293
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.2184789627790451,0.21505281329154968,-9999,-9999,0.19262027740478516,0.1801903247833252,-9999,-9999,-9999
-9999,-9999,-9999,-9999,0.19190669059753418,0.20987647771835327,0.2434118092060089,0.2755960524082184,0.3014434576034546,0.32068002223968506,0.2973550260066986,0.2758946418762207,0.27740776538848877,0.28333890438079834,0.2571565508842468,0.22061364352703094,0.19851316511631012,0.1884312927722931,-9999,-9999
-9999,-9999,-9999,0.18926289677619934,0.20422431826591492,0.22905409336090088,0.267581045627594,0.31010371446609497,0.3580784499645233,0.40148231387138367,0.43253248929977417,0.4370574355125427,0.4330734312534332,0.4013177752494812,0.3516605496406555,0.29363545775413513,0.2502995729446411,0.22862574458122253,-9999,-9999
-9999,-9999,-9999,0.20012633502483368,0.2214125394821167,0.2668851315975189,0.32740840315818787,0.4028926193714142,0.49923163652420044,0.6250662207603455,0.7488489747047424,0.8136522769927979,0.7972038984298706,0.6928575038909912,0.5709078311920166,0.44734588265419006,0.36038634181022644,0.33886897563934326,-9999,-9999
-9999,-9999,0.19065052270889282,0.21306520700454712,0.25313401222229004,0.3200702667236328,0.40957877039909363,0.531241238117218,0.7177374958992004,0.9622555375099182,1.2267085313796997,1.369956612586975,1.3629661798477173,1.1795521974563599,0.9295040369033813,0.7071352601051331,0.5539049506187439,0.49710237979888916,0.474139004945755,-9999
-9999,-9999,0.206568643450737,0.2354259341955185,0.3037627935409546,0.40671855211257935,0.5397995710372925,0.7316495180130005,1.0152270793914795,1.382163166999817,1.762253999710083,1.998148798942566,2.0106093883514404,1.7973805665969849,1.4803234338760376,1.1223037242889404,0.8677295446395874,0.7145215272903442,0.6578272581100464,-9999
-9999,-9999,0.24831809103488922,0.2978026866912842,0.4058089852333069,0.5601115822792053,0.7725900411605835,1.0590012073516846,1.4223295450210571,1.8523530960083008,2.2377259731292725,2.5054893493652344,2.5589141845703125,2.392580986022949,2.0712475776672363,1.6796690225601196,1.3378914594650269,1.0946807861328125,0.9971525073051453,-9999
-9999,0.27565690875053406,0.32023343443870544,0.412360280752182,0.5939077734947205,0.8533363342285156,1.1777873039245605,1.5825378894805908,2.0166807174682617,2.425156831741333,2.7391457557678223,2.958524465560913,3.0550670623779297,2.973984479904175,2.7514400482177734,2.4153504371643066,1.9665894508361816,1.640918493270874,1.4999064207077026,-9999
-9999,0.350115567445755,0.4236528277397156,0.6052950024604797,0.90273118019104,1.3039830923080444,1.785469889640808,2.3096368312835693,2.774564266204834,3.1109046936035156,3.3156614303588867,3.4705379009246826,3.5647993087768555,3.569939136505127,3.4413866996765137,3.2053656578063965,2.7358171939849854,2.3629097938537598,2.1949210166931152,-9999
-9999,0.5079157948493958,0.6201392412185669,0.8869354128837585,1.2895327806472778,1.8182265758514404,2.444112539291382,3.0621652603149414,3.5066261291503906,3.763195514678955,3.9113545417785645,4.034053802490234,4.153703212738037,4.197295665740967,4.12637996673584,3.9363956451416016,3.5848498344421387,3.2233312129974365,3.047492504119873,-9999
-9999,0.7867555618286133,0.9376327991485596,1.2961843013763428,1.7872258424758911,2.3828182220458984,3.0564889907836914,3.649571180343628,4.002019882202148,4.170424461364746,4.275506973266602,4.415225982666016,4.648858070373535,4.7368974685668945,4.663318157196045,4.618237495422363,4.329243183135986,4.050385475158691,3.898123025894165,-9999
-9999,1.2322170734405518,1.4442038536071777,1.90792977809906,2.436570644378662,3.0192675590515137,3.6049282550811768,4.054039001464844,4.24300479888916,4.2763566970825195,4.303091049194336,4.397156238555908,4.607975006103516,4.6907172203063965,4.70361852645874,4.6293253898620605,4.597010612487793,4.5174665451049805,4.409426689147949,-9999
-9999,1.8311243057250977,2.100686550140381,2.6543614864349365,3.2041921615600586,3.687549352645874,4.073890686035156,4.282749176025391,4.28978967666626,4.213825225830078,4.150283336639404,4.1328349113464355,4.189654350280762,4.160935401916504,4.109515190124512,4.066572189331055,4.191882133483887,4.424569129943848,4.409857273101807,-9999
-9999,2.416912317276001,2.716625928878784,3.3233797550201416,3.840548276901245,4.159998416900635,4.31265115737915,4.314638137817383,4.214733600616455,4.087844371795654,3.978487014770508,3.8349685668945312,3.6704163551330566,3.4890265464782715,3.352123498916626,3.2708957195281982,3.2904300689697266,3.659868001937866,-9999,-9999
-9999,2.8152496814727783,3.136691093444824,3.73956561088562,4.158558368682861,4.311829566955566,4.293529510498047,4.185975074768066,4.070145606994629,3.963365316390991,3.885268449783325,3.667086124420166,3.354832172393799,2.981050968170166,2.7206151485443115,2.4918618202209473,2.3418333530426025,2.0882022380828857,-9999,-9999
-9999,3.1037216186523438,3.4367237091064453,3.9600181579589844,4.271669864654541,4.270358562469482,4.125125408172607,3.9509947299957275,3.8383848667144775,3.769012451171875,3.6210720539093018,3.3484597206115723,2.976731300354004,2.5706980228424072,2.2284348011016846,1.940010666847229,1.7124922275543213,1.506564974784851,1.3690900802612305,1.2019294500350952
-9999,-9999,3.727628707885742,4.095519065856934,4.29616117477417,4.165944576263428,3.897940158843994,3.665191411972046,3.5620691776275635,3.4321484565734863,3.253941059112549,2.9781370162963867,2.630702495574951,2.220125198364258,1.877050518989563,1.6172523498535156,1.3844923973083496,1.219952940940857,1.101671576499939,1.1335201263427734
-9999,-9999,4.024896621704102,4.206586837768555,4.273073673248291,4.017966270446777,3.635359764099121,3.324892997741699,3.1685357093811035,3.025512218475342,2.8952224254608154,2.6363377571105957,2.300109624862671,1.919915795326233,1.623539686203003,1.403818964958191,1.220851182937622,1.105035662651062,1.1377114057540894,1.1571773290634155
-9999,-9999,-9999,4.251311779022217,4.249733924865723,3.941460371017456,3.4971578121185303,3.151205539703369,2.9808201789855957,2.8506734371185303,2.71378231048584,2.502011299133301,2.171645402908325,1.803786277770996,1.5011159181594849,1.3255133628845215,1.133937120437622,1.1339943408966064,1.1583760976791382,1.1727283000946045

